"user_id","num_clicks","num_sessions","avg_session_duration","user_category","current_age","avg_flight_duration_hrs","travel_perk","age_group","gender","married","has_children","home_country","home_airport","home_airport_lat","home_airport_lon","sign_up_date","num_trips","num_flights","money_spent_hotel","flights_from_home_airport","total_seats","total_flight_cost","unique_destinations","total_trips_overall","times_of_group_bookings","total_revenue_generated_married","more_than_one_international_trip"
"554450","98","9","80.56","Standard Travellers","25","0","10% off on taxi services","18-25","F","false","false","usa","BOS","42.364","-71.005","2023-01-26","0","0","0","0","0","0","0","0","0","0","No"
"555030","131","8","587.51","Business","24","168.00","Access to Business Lounges","18-25","F","false","false","usa","LGB","33.818","-118.151","2023-01-26","0","0","0","2","0","0","0","0","0","0","Yes"
"555075","62","8","57.63","Standard Travellers","18","0","10% off on taxi services","18-25","F","false","false","usa","MEM","35.042","-89.977","2023-01-26","0","0","0","0","0","0","0","0","0","0","No"
"555478","140","8","130.88","Solo","30","192.00","Food vouchers","26-35","F","false","false","usa","LGA","40.777","-73.872","2023-01-27","3","5","3627","3","4","2623.7065","3","3","1","0","Yes"
"555484","173","8","161.63","Solo","39","108.00","Food vouchers","36-45","F","false","false","usa","BIF","31.849","-106.38","2023-01-27","5","8","6023","4","4","1454.20","4","5","0","0","Yes"
"555773","251","8","948.75","Business","22","600.00","Access to Business Lounges","18-25","F","false","false","usa","MSP","44.88","-93.217","2023-01-27","0","0","0","2","0","0","0","0","0","0","Yes"
"555784","96","8","88.00","Solo","35","132.00","Food vouchers","26-35","M","true","true","usa","TIK","35.415","-97.386","2023-01-27","3","4","4738","2","3","1380.34","2","3","1","6118.34","Yes"
"555894","127","9","104.33","Solo","46","24.00","Food vouchers","46-60","F","true","false","usa","BHM","33.563","-86.753","2023-01-27","4","7","450.40","4","5","1475.16","4","4","1","1925.56","Yes"
"556904","118","8","109.75","Solo","58","120.00","Food vouchers","46-60","F","true","false","usa","LAX","33.942","-118.408","2023-01-27","3","6","2838","3","3","1157.644","3","3","0","3995.64","Yes"
"557262","385","8","1071.75","Business","26","224.00","Access to Business Lounges","26-35","F","true","true","usa","LAX","33.942","-118.408","2023-01-28","3","3","3094.00","4","2","869.43","2","3","0","39217.67","Yes"
"557492","112","8","104.25","Solo","25","0","Food vouchers","18-25","M","false","true","usa","MDW","41.786","-87.752","2023-01-28","2","1","7444","1","1","252.54","1","2","0","0","Yes"
"558138","163","8","151.00","Solo","36","78.00","Food vouchers","36-45","F","false","false","usa","DAL","32.847","-96.852","2023-01-28","4","8","2271","4","4","1407.093","4","4","0","0","Yes"
"558388","152","8","140.75","Weekenders","40","80.00","Event vouchers","36-45","F","true","true","usa","HOU","29.645","-95.279","2023-01-28","4","6","1577.8","3","5","3411.3615","3","4","2","4989.16","Yes"
"558852","142","9","117.89","Standard Travellers","59","0","10% off on taxi services","46-60","F","false","true","usa","AUS","30.194","-97.67","2023-01-28","0","0","0","0","0","0","0","0","0","0","No"
"559441","118","9","96.67","Business","66","0.00","Access to Business Lounges","60+","F","true","false","usa","MXF","32.379","-86.362","2023-01-29","2","2","453","1","1","165.17","1","2","0","618.17","Yes"
"559787","127","9","105.00","Solo","52","156.00","Food vouchers","46-60","F","true","false","usa","LAX","33.942","-118.408","2023-01-29","4","8","1344.0","4","5","7772.33","3","4","1","9116.33","Yes"
"560680","263","8","823.09","Solo","48","48.00","Food vouchers","46-60","F","true","true","usa","IAD","38.944","-77.456","2023-01-29","0","0","0","2","0","0","0","0","0","375.18","Yes"
"560739","212","8","854.44","Solo","37","187.20","Food vouchers","36-45","F","true","true","usa","LCK","39.814","-82.928","2023-01-29","3","6","1483.00","5","3","648.30","3","3","0","17434.34","Yes"
"561054","175","9","146.11","Solo","25","136.00","Food vouchers","18-25","M","false","false","canada","YAV","50.056","-97.032","2023-01-29","4","6","922.20","3","5","3138.03","3","4","2","0","Yes"
"562042","116","8","108.00","Solo","43","60.00","Food vouchers","36-45","M","true","true","canada","YED","53.667","-113.467","2023-01-30","2","4","373","2","2","926.3365","2","2","0","1299.34","Yes"
"562894","134","8","125.13","Solo","39","120.00","Food vouchers","36-45","M","false","true","usa","MIA","25.793","-80.291","2023-01-30","2","4","61","2","2","1125.28","2","2","0","0","Yes"
"563100","95","8","88.75","Solo","20","48.00","Food vouchers","18-25","F","false","false","usa","MEM","35.042","-89.977","2023-01-31","2","3","3562.00","2","3","782.58","2","2","1","0","Yes"
"563482","100","9","82.33","Solo","54","96.00","Food vouchers","46-60","F","false","false","usa","JFK","40.64","-73.779","2023-01-31","2","4","1231.6","2","2","1245.70","2","2","0","0","Yes"
"563711","421","9","981.89","Solo","45","80.00","Food vouchers","36-45","F","true","false","usa","RIV","33.881","-117.259","2023-01-31","3","6","422","3","3","1110.2615","3","3","0","2476.26","Yes"
"564182","137","8","126.38","Solo","40","72.00","Food vouchers","36-45","M","false","false","usa","DAL","32.847","-96.852","2023-01-31","3","6","713.6","3","4","1957.560","3","3","1","0","Yes"
"564204","105","8","96.88","Business","54","76.80","Access to Business Lounges","46-60","F","true","false","canada","YKZ","43.862","-79.37","2023-01-31","5","10","2139","5","7","2511.62","5","5","1","4650.62","Yes"
"564364","78","8","71.88","Business","55","264.00","Access to Business Lounges","46-60","F","false","true","usa","OFF","41.118","-95.913","2023-01-31","1","2","3240","1","2","1440.24","1","1","1","0","Yes"
"565601","78","8","73.38","Standard Travellers","50","0","10% off on taxi services","46-60","M","true","true","usa","AUS","30.194","-97.67","2023-02-01","0","0","0","0","0","0","0","0","0","0","No"
"565718","194","8","180.13","Solo","51","96.00","Food vouchers","46-60","F","false","false","usa","RND","29.529","-98.279","2023-02-01","4","5","1646","3","3","786.64","3","4","0","0","Yes"
"565912","105","9","87.22","Standard Travellers","54","48.00","10% off on taxi services","46-60","F","false","false","usa","PNE","40.082","-75.011","2023-02-01","2","2","1008","1","1","623.205","1","2","0","0","Yes"
"566173","109","8","102.13","Solo","45","72.00","Food vouchers","36-45","F","false","true","usa","SFO","37.619","-122.375","2023-02-01","2","2","2260","1","1","727.25","1","2","0","0","Yes"
"566861","157","8","145.50","Solo","47","132.00","Food vouchers","46-60","F","true","true","usa","IND","39.717","-86.294","2023-02-01","5","8","13275","4","4","1432.49","4","5","0","14707.49","Yes"
"567589","144","8","135.50","Standard Travellers","28","0","10% off on taxi services","26-35","F","false","false","usa","ORD","41.979","-87.904","2023-02-02","1","0","404","0","0","0","0","1","0","0","No"
"568101","121","8","113.63","Solo","53","60.00","Food vouchers","46-60","F","true","true","canada","YUL","45.468","-73.741","2023-02-02","4","8","795","4","4","2388.91","4","4","0","3183.91","Yes"
"568931","427","8","1112.50","Solo","44","152.00","Food vouchers","36-45","F","true","true","usa","DTW","42.212","-83.353","2023-02-02","4","8","601","6","4","1296.12","4","4","0","2187.56","Yes"
"569082","73","8","67.88","Solo","48","136.00","Food vouchers","46-60","F","true","false","canada","YUL","45.468","-73.741","2023-02-02","3","6","1990","3","4","2814.03","3","3","1","4804.03","Yes"
"570439","106","8","98.63","Solo","38","112.00","Food vouchers","36-45","F","false","false","usa","RND","29.529","-98.279","2023-02-03","3","6","1332.2","3","3","870.98","3","3","0","0","Yes"
"570625","124","8","116.38","Business","23","48.00","Access to Business Lounges","18-25","F","false","true","usa","LGA","40.777","-73.872","2023-02-03","1","2","222","1","3","3343.5","1","1","1","0","Yes"
"570821","95","8","88.25","Solo","41","112.00","Food vouchers","36-45","F","true","true","usa","TNT","25.862","-80.897","2023-02-03","3","6","884","3","3","1417.189","3","3","0","2301.19","Yes"
"570837","119","8","110.38","Solo","38","86.40","Food vouchers","36-45","F","false","false","canada","YND","45.521","-75.564","2023-02-03","5","10","2790","5","6","2185.87","5","5","1","0","Yes"
"571233","129","8","120.50","Solo","45","240.00","Food vouchers","36-45","F","false","false","usa","HOU","29.645","-95.279","2023-02-03","1","2","1328","1","1","376.6560","1","1","0","0","Yes"
"571553","172","8","157.63","Solo","50","132.00","Food vouchers","46-60","M","true","true","usa","TUS","32.116","-110.941","2023-02-04","5","8","7297","4","5","3414.861","3","5","1","10711.86","Yes"
"572176","75","8","70.25","Solo","72","96.00","Food vouchers","60+","M","false","false","usa","BOS","42.364","-71.005","2023-02-04","1","2","184","1","1","121.28","1","1","0","0","Yes"
"572554","167","9","137.67","Solo","54","72.00","Food vouchers","46-60","F","false","false","usa","NGU","36.938","-76.289","2023-02-04","8","12","3759.0","6","7","2062.1310","6","8","1","0","Yes"
"572578","124","8","115.00","Solo","40","168.00","Food vouchers","36-45","F","false","false","canada","YUL","45.468","-73.741","2023-02-04","2","4","1391.4","2","2","348.8225","2","2","0","0","Yes"
"572898","88","9","72.78","Solo","50","48.00","Food vouchers","46-60","F","true","true","usa","NGU","36.938","-76.289","2023-02-04","2","2","2381.4","1","1","45.66","1","2","0","2427.06","Yes"
"573147","156","8","146.25","Solo","42","136.00","Food vouchers","36-45","F","true","false","usa","ORD","41.979","-87.904","2023-02-04","4","6","1643","3","3","830.68","3","4","0","2473.68","Yes"
"573584","181","8","167.75","Solo","38","120.00","Food vouchers","36-45","M","true","false","usa","OKC","35.393","-97.601","2023-02-04","1","2","233.70","1","1","189.09","1","1","0","422.79","Yes"
"573807","147","8","136.50","Solo","36","84.00","Food vouchers","36-45","F","true","true","usa","MKE","42.947","-87.896","2023-02-05","2","4","1026","2","2","692.92","2","2","0","1718.92","Yes"
"574625","162","8","150.50","Solo","51","132.00","Food vouchers","46-60","F","true","false","usa","LAS","36.08","-115.152","2023-02-05","4","8","2876","4","4","1401.35","4","4","0","4277.35","Yes"
"577044","183","9","150.11","Solo","54","96.00","Food vouchers","46-60","F","true","true","usa","UGN","42.422","-87.868","2023-02-06","3","6","0.00","3","4","1349.23","3","3","1","1349.23","Yes"
"577215","121","9","100.67","Solo","31","0","Food vouchers","26-35","F","false","false","usa","NIP","30.236","-81.681","2023-02-06","1","1","488","1","1","291.0","1","1","0","0","Yes"
"577216","160","8","149.13","Solo","47","84.00","Food vouchers","46-60","F","true","true","usa","TUS","32.116","-110.941","2023-02-06","4","4","2793.50","2","2","627.72","2","4","0","3421.22","Yes"
"577410","130","8","120.50","Solo","36","96.00","Food vouchers","36-45","F","true","true","usa","MKE","42.947","-87.896","2023-02-06","5","6","1992.40","3","3","462.20","3","5","0","2454.60","Yes"
"577682","79","8","73.38","Solo","18","0","Food vouchers","18-25","M","false","false","usa","PHF","37.132","-76.493","2023-02-06","1","1","0","1","1","394.76","1","1","0","0","Yes"
"578488","103","8","97.38","Solo","52","48.00","Food vouchers","46-60","F","false","false","usa","ORD","41.979","-87.904","2023-02-07","2","3","615","2","2","158.7625","1","2","0","0","Yes"
"578824","118","8","109.00","Solo","34","91.20","Food vouchers","26-35","M","false","false","usa","PHX","33.434","-112.008","2023-02-07","5","10","1835","5","5","1865.12","5","5","0","0","Yes"
"578872","119","8","110.75","Solo","34","96.00","Food vouchers","26-35","F","false","false","usa","GRR","42.881","-85.523","2023-02-07","2","4","942","2","2","220.9605","2","2","0","0","Yes"
"579503","82","8","77.38","Standard Travellers","73","0","10% off on taxi services","60+","F","true","false","usa","TUS","32.116","-110.941","2023-02-07","0","0","0","0","0","0","0","0","0","0","No"
"579804","98","8","92.25","Solo","55","48.00","Food vouchers","46-60","F","true","false","usa","BTR","30.533","-91.149","2023-02-07","3","3","5853.50","2","2","304.05","2","3","0","6157.55","Yes"
"580611","145","8","135.50","Solo","38","88.00","Food vouchers","36-45","F","false","false","usa","JFK","40.64","-73.779","2023-02-08","4","7","890.4","4","4","1605.19","4","4","0","0","Yes"
"581577","130","8","120.88","Solo","38","48.00","Food vouchers","36-45","M","true","false","usa","PWM","43.646","-70.309","2023-02-08","2","4","157","2","2","880.31","2","2","0","1037.31","Yes"
"582333","164","8","153.00","Solo","43","88.00","Food vouchers","36-45","F","true","false","usa","SKF","29.384","-98.581","2023-02-09","4","6","2490.50","3","4","1107.69","3","4","1","3598.19","Yes"
"583052","153","8","139.88","Solo","42","108.00","Food vouchers","36-45","F","false","false","usa","MIA","25.793","-80.291","2023-02-09","4","8","1897.50","4","5","2274.8585","4","4","1","0","Yes"
"583759","102","8","96.25","Solo","37","72.00","Food vouchers","36-45","F","false","true","usa","AKR","41.038","-81.467","2023-02-09","2","2","1810","1","1","115.02","1","2","0","0","Yes"
"583931","147","8","136.38","Solo","48","144.00","Food vouchers","46-60","M","false","false","usa","EWR","40.692","-74.169","2023-02-09","3","3","934.0","2","2","101.07","2","3","0","0","Yes"
"584875","165","8","152.63","Solo","40","128.00","Food vouchers","36-45","F","true","false","usa","LAS","36.08","-115.152","2023-02-10","3","6","4238","3","4","3263.15","2","3","1","7501.15","Yes"
"585248","88","8","81.88","Solo","48","72.00","Food vouchers","46-60","F","true","true","usa","ELP","31.807","-106.378","2023-02-10","1","2","121","1","1","394.55","1","1","0","515.55","Yes"
"586357","99","8","91.13","Standard Travellers","22","0","10% off on taxi services","18-25","F","false","false","usa","SAN","32.733","-117.189","2023-02-10","0","0","0","0","0","0","0","0","0","0","No"
"586637","145","8","134.88","Solo","47","104.00","Food vouchers","46-60","F","true","false","usa","MDW","41.786","-87.752","2023-02-11","4","6","5722.5","3","5","1216.37","3","4","1","6938.87","Yes"
"587577","130","8","119.75","Solo","50","120.00","Food vouchers","46-60","F","true","false","canada","YTZ","43.627","-79.396","2023-02-11","2","2","1839","1","1","508.6","1","2","0","2347.60","Yes"
"589311","110","8","101.88","Solo","42","276.00","Food vouchers","36-45","F","true","true","usa","PWM","43.646","-70.309","2023-02-12","4","4","3492","2","2","929.36","2","4","0","4421.36","Yes"
"590230","217","8","654.44","Solo","28","84.00","Food vouchers","26-35","F","false","false","usa","JFK","40.64","-73.779","2023-02-12","2","4","1393","4","2","846.67","2","2","0","0","Yes"
"590400","112","8","104.00","Solo","44","128.00","Food vouchers","36-45","F","true","false","canada","YMX","45.68","-74.039","2023-02-12","4","6","3339.2","3","3","307.547","3","4","0","3646.75","Yes"
"591599","116","8","107.00","Solo","55","84.00","Food vouchers","46-60","F","false","true","usa","LNK","40.851","-96.759","2023-02-13","2","4","462","2","2","598.043","2","2","0","0","Yes"
"592372","117","8","110.63","Solo","17","228.00","Food vouchers","Under 18","M","false","false","usa","CLT","35.214","-80.943","2023-02-13","2","4","394","2","4","22361.04","2","2","1","0","Yes"
"592491","97","8","90.25","Business","38","104.00","Access to Business Lounges","36-45","F","true","false","usa","ROC","43.119","-77.672","2023-02-13","4","6","6064.20","3","5","1805.13","3","4","1","7869.33","Yes"
"594188","87","8","80.25","Solo","54","96.00","Food vouchers","46-60","F","false","true","usa","OAK","37.721","-122.221","2023-02-14","2","4","837","2","4","6881.69","2","2","1","0","Yes"
"594238","148","8","139.13","Solo","55","84.00","Food vouchers","46-60","F","true","true","usa","AMA","35.219","-101.706","2023-02-14","2","4","767","2","2","810.682","2","2","0","1577.68","Yes"
"595026","140","8","130.13","Solo","46","72.00","Food vouchers","46-60","F","false","false","canada","YMX","45.68","-74.039","2023-02-15","3","2","4778","1","1","427.97","1","3","0","0","Yes"
